dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
EGamma_Run2018D,"[200.0, 250.0)","[0.011, 0.012)",999,,
EGamma_Run2018D,"[200.0, 250.0)","[0.012, 0.013000000000000001)",556,,
EGamma_Run2018D,"[200.0, 250.0)","[0.013000000000000001, 0.014)",301,,
EGamma_Run2018D,"[200.0, 250.0)","[0.014, 0.015)",145,,
EGamma_Run2018D,"[200.0, 250.0)","[0.015, 0.016)",57,,
EGamma_Run2018D,"[200.0, 250.0)","[0.016, 0.017)",17,,
EGamma_Run2018D,"[200.0, 250.0)","[0.017, 0.018000000000000002)",2,,
EGamma_Run2018D,"[200.0, 250.0)","[0.018000000000000002, 0.019)",3,,
EGamma_Run2018D,"[200.0, 250.0)","[0.019, 0.02)",0,,
EGamma_Run2018D,"[250.0, 300.0)","[0.0, 0.001)",9,,
EGamma_Run2018D,"[250.0, 300.0)","[0.001, 0.002)",10,,
EGamma_Run2018D,"[250.0, 300.0)","[0.002, 0.003)",13,,
EGamma_Run2018D,"[250.0, 300.0)","[0.003, 0.004)",36,,
EGamma_Run2018D,"[250.0, 300.0)","[0.004, 0.005)",30,,
EGamma_Run2018D,"[250.0, 300.0)","[0.005, 0.006)",60,,
EGamma_Run2018D,"[250.0, 300.0)","[0.006, 0.007)",223,,
EGamma_Run2018D,"[250.0, 300.0)","[0.007, 0.008)",2960,,
EGamma_Run2018D,"[250.0, 300.0)","[0.008, 0.009000000000000001)",54367,,
EGamma_Run2018D,"[250.0, 300.0)","[0.009000000000000001, 0.01)",101516,,
EGamma_Run2018D,"[250.0, 300.0)","[0.01, 0.011)",4052,,
EGamma_Run2018D,"[250.0, 300.0)","[0.011, 0.012)",1319,,
EGamma_Run2018D,"[250.0, 300.0)","[0.012, 0.013000000000000001)",923,,
EGamma_Run2018D,"[250.0, 300.0)","[0.013000000000000001, 0.014)",526,,
EGamma_Run2018D,"[250.0, 300.0)","[0.014, 0.015)",373,,
EGamma_Run2018D,"[250.0, 300.0)","[0.015, 0.016)",185,,
EGamma_Run2018D,"[250.0, 300.0)","[0.016, 0.017)",57,,
EGamma_Run2018D,"[250.0, 300.0)","[0.017, 0.018000000000000002)",16,,
EGamma_Run2018D,"[250.0, 300.0)","[0.018000000000000002, 0.019)",9,,
EGamma_Run2018D,"[250.0, 300.0)","[0.019, 0.02)",1,,
EGamma_Run2018D,"[300.0, 400.0)","[0.0, 0.001)",3,,
EGamma_Run2018D,"[300.0, 400.0)","[0.001, 0.002)",7,,
EGamma_Run2018D,"[300.0, 400.0)","[0.002, 0.003)",10,,
EGamma_Run2018D,"[300.0, 400.0)","[0.003, 0.004)",14,,
EGamma_Run2018D,"[300.0, 400.0)","[0.004, 0.005)",29,,
EGamma_Run2018D,"[300.0, 400.0)","[0.005, 0.006)",33,,
EGamma_Run2018D,"[300.0, 400.0)","[0.006, 0.007)",102,,
EGamma_Run2018D,"[300.0, 400.0)","[0.007, 0.008)",1417,,
EGamma_Run2018D,"[300.0, 400.0)","[0.008, 0.009000000000000001)",33619,,
EGamma_Run2018D,"[300.0, 400.0)","[0.009000000000000001, 0.01)",66641,,
EGamma_Run2018D,"[300.0, 400.0)","[0.01, 0.011)",2257,,
EGamma_Run2018D,"[300.0, 400.0)","[0.011, 0.012)",625,,
EGamma_Run2018D,"[300.0, 400.0)","[0.012, 0.013000000000000001)",577,,
EGamma_Run2018D,"[300.0, 400.0)","[0.013000000000000001, 0.014)",455,,
EGamma_Run2018D,"[300.0, 400.0)","[0.014, 0.015)",311,,
EGamma_Run2018D,"[300.0, 400.0)","[0.015, 0.016)",181,,
EGamma_Run2018D,"[300.0, 400.0)","[0.016, 0.017)",104,,
EGamma_Run2018D,"[300.0, 400.0)","[0.017, 0.018000000000000002)",36,,
EGamma_Run2018D,"[300.0, 400.0)","[0.018000000000000002, 0.019)",11,,
EGamma_Run2018D,"[300.0, 400.0)","[0.019, 0.02)",4,,
EGamma_Run2018D,"[400.0, 500.0)","[0.0, 0.001)",1,,
EGamma_Run2018D,"[400.0, 500.0)","[0.001, 0.002)",0,,
EGamma_Run2018D,"[400.0, 500.0)","[0.002, 0.003)",2,,
EGamma_Run2018D,"[400.0, 500.0)","[0.003, 0.004)",5,,
EGamma_Run2018D,"[400.0, 500.0)","[0.004, 0.005)",8,,
EGamma_Run2018D,"[400.0, 500.0)","[0.005, 0.006)",12,,
EGamma_Run2018D,"[400.0, 500.0)","[0.006, 0.007)",22,,
EGamma_Run2018D,"[400.0, 500.0)","[0.007, 0.008)",286,,
EGamma_Run2018D,"[400.0, 500.0)","[0.008, 0.009000000000000001)",8187,,
EGamma_Run2018D,"[400.0, 500.0)","[0.009000000000000001, 0.01)",17610,,
EGamma_Run2018D,"[400.0, 500.0)","[0.01, 0.011)",461,,
EGamma_Run2018D,"[400.0, 500.0)","[0.011, 0.012)",90,,
EGamma_Run2018D,"[400.0, 500.0)","[0.012, 0.013000000000000001)",107,,
EGamma_Run2018D,"[400.0, 500.0)","[0.013000000000000001, 0.014)",132,,
EGamma_Run2018D,"[400.0, 500.0)","[0.014, 0.015)",83,,
EGamma_Run2018D,"[400.0, 500.0)","[0.015, 0.016)",79,,
EGamma_Run2018D,"[400.0, 500.0)","[0.016, 0.017)",65,,
EGamma_Run2018D,"[400.0, 500.0)","[0.017, 0.018000000000000002)",17,,
EGamma_Run2018D,"[400.0, 500.0)","[0.018000000000000002, 0.019)",18,,
EGamma_Run2018D,"[400.0, 500.0)","[0.019, 0.02)",1,,
EGamma_Run2018D,"[500.0, 600.0)","[0.0, 0.001)",0,,
EGamma_Run2018D,"[500.0, 600.0)","[0.001, 0.002)",0,,
EGamma_Run2018D,"[500.0, 600.0)","[0.002, 0.003)",3,,
EGamma_Run2018D,"[500.0, 600.0)","[0.003, 0.004)",1,,
EGamma_Run2018D,"[500.0, 600.0)","[0.004, 0.005)",6,,
EGamma_Run2018D,"[500.0, 600.0)","[0.005, 0.006)",7,,
EGamma_Run2018D,"[500.0, 600.0)","[0.006, 0.007)",7,,
EGamma_Run2018D,"[500.0, 600.0)","[0.007, 0.008)",71,,
EGamma_Run2018D,"[500.0, 600.0)","[0.008, 0.009000000000000001)",2630,,
EGamma_Run2018D,"[500.0, 600.0)","[0.009000000000000001, 0.01)",5672,,
EGamma_Run2018D,"[500.0, 600.0)","[0.01, 0.011)",135,,
EGamma_Run2018D,"[500.0, 600.0)","[0.011, 0.012)",15,,
EGamma_Run2018D,"[500.0, 600.0)","[0.012, 0.013000000000000001)",19,,
EGamma_Run2018D,"[500.0, 600.0)","[0.013000000000000001, 0.014)",26,,
EGamma_Run2018D,"[500.0, 600.0)","[0.014, 0.015)",21,,
EGamma_Run2018D,"[500.0, 600.0)","[0.015, 0.016)",23,,
EGamma_Run2018D,"[500.0, 600.0)","[0.016, 0.017)",17,,
EGamma_Run2018D,"[500.0, 600.0)","[0.017, 0.018000000000000002)",4,,
EGamma_Run2018D,"[500.0, 600.0)","[0.018000000000000002, 0.019)",7,,
EGamma_Run2018D,"[500.0, 600.0)","[0.019, 0.02)",1,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.0, 0.001)",0,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.001, 0.002)",1,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.002, 0.003)",0,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.003, 0.004)",2,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.004, 0.005)",0,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.005, 0.006)",0,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.006, 0.007)",1,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.007, 0.008)",22,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",1538,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",3561,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.01, 0.011)",86,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.011, 0.012)",7,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",5,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",12,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.014, 0.015)",9,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.015, 0.016)",6,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.016, 0.017)",5,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",3,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",1,,
EGamma_Run2018D,"[600.0, 1000.0)","[0.019, 0.02)",0,,
